N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
8,8,0.01,0.7323280696887613,0.19583210097183507,0.6725949513050536,0.2188661694219045,-0.014300234596360187,7.309508036079504e-6,638,-0.007038640557871647 + 0.0im,-0.006914761854756098 + 0.0im,1.0,9.693398685433171e-6,0.6154031930896348,-0.0010725141547103714,Terminated
8,8,0.01,0.7319894060939919,0.1960504512982635,0.6688968833677329,0.21994756839195037,-0.012890628280589749,6.99664816881227e-6,708,-0.006918880015150268 + 0.0im,-0.006801320876537089 + 0.0im,1.0,9.604465822308508e-6,0.6152906487723746,-0.00029744407942909265,Terminated
8,8,0.01,0.6010256767518312,0.23963702448277324,0.580461807162692,0.23991799140668318,-0.024345683547730812,7.314736001469722e-6,375,-0.013035887829033631 + 0.0im,-0.012738941623187687 + 0.0im,1.0,5.175548519802518e-6,0.6149081974638505,-0.010993941924419846,Terminated
8,8,0.01,0.5981230523400365,0.24010335415072365,0.2221087418071828,0.172636414944064,-0.022427376514734632,1.198352800255742e-5,401,-0.012376496512399263 + 0.0im,-0.012098543572303671 + 0.0im,1.0,4.895150427101461e-6,0.6204104292223774,-0.010661745082637187,Terminated
8,8,0.01,0.5944126412593383,0.24084464236758615,0.24195914626486412,0.1829137976521251,-0.023651625588158857,1.1559650104464757e-5,382,-0.013591792583036772 + 0.0im,-0.013273090601927016 + 0.0im,1.0,5.782475228832322e-6,0.6176326655483748,-0.011601144282216959,Terminated
8,8,0.01,0.5971776875406167,0.24032552520295747,0.27562715510509334,0.19920175988177352,-0.022329420941965772,9.762069388592871e-6,405,-0.013127409237815756 + 0.0im,-0.012835260650131174 + 0.0im,1.0,5.574635983942049e-6,0.6176437564304071,-0.0097505150223678,Terminated
8,8,0.01,0.5972976967358221,0.24040031167224335,0.29401604469143655,0.20667380783305792,-0.02309405637352305,9.388086375092644e-6,393,-0.013533513676861784 + 0.0im,-0.01321552785653986 + 0.0im,1.0,7.299207845420895e-6,0.6164697845804051,-0.011140607164259715,Terminated
8,8,0.01,0.5930223494891954,0.24112696301406694,0.3581511033125624,0.2288743782774257,-0.025241240872024864,8.470979789606807e-6,361,-0.01362480299100173 + 0.0im,-0.013297433935976563 + 0.0im,1.0,5.637497084758084e-6,0.6143660017519368,-0.012129485253883174,Terminated
8,8,0.01,0.5895004048091181,0.24179392147390733,0.39795024369080867,0.23830042182743122,-0.02562820303338356,7.1819955311719045e-6,356,-0.013934544640623074 + 0.0im,-0.013612901797252372 + 0.0im,1.0,7.908354434225433e-6,0.6138218773113551,-0.012645134712952545,Terminated
8,8,0.01,0.599118378746501,0.2399331914714079,0.44733310704714374,0.24554478626297546,-0.023665667158966796,7.577826821266996e-6,385,-0.013219800519709507 + 0.0im,-0.012925484462295049 + 0.0im,1.0,7.619681568525154e-6,0.6150493648480897,-0.009726288376705116,Terminated
8,8,0.01,0.5952359619710464,0.2406861874499848,0.5072354073856674,0.24698731617890968,-0.023736753827731532,5.8698173202750285e-6,385,-0.013441443807539566 + 0.0im,-0.013114676951026772 + 0.0im,1.0,4.780000607083279e-6,0.6136589131499861,-0.012446423175506947,Terminated
8,8,0.01,0.5942010071887744,0.2409525558254412,0.5538728139936528,0.2455345865625527,-0.02452486091130475,5.611017120109185e-6,373,-0.013617144356696252 + 0.0im,-0.01328973029945981 + 0.0im,1.0,8.305080735999696e-6,0.6134543068978262,-0.009721859820803796,Terminated
8,8,0.01,0.5920391062671624,0.2412951211318782,0.5440456402037037,0.24501447606624469,-0.02385374833401566,8.561580682177908e-6,382,-0.013186063056325673 + 0.0im,-0.012883288536718681 + 0.0im,1.0,5.413067160146177e-6,0.6158825775974153,-0.01146969942994559,Terminated
8,8,0.01,0.6035429787835525,0.2390512542732584,0.5967222291133136,0.23609681310959968,-0.024138066533634865,6.414828557347108e-6,379,-0.013319622301364905 + 0.0im,-0.0130126520736929 + 0.0im,1.0,7.082501867111849e-6,0.6140167268206933,-0.00971060144763733,Terminated
8,8,0.01,0.4537943897302413,0.24765551549595075,0.47520351526562477,0.2455483417777825,-0.039617749879391984,6.112221215870761e-6,231,-0.02357182117748976 + 0.0im,-0.02279085378705597 + 0.0im,1.0,6.586293607854602e-6,0.6133818225733646,-0.021206419056321625,Terminated
8,8,0.01,0.45352412557251953,0.24766553926944984,0.1773553899741825,0.1457077026237759,-0.037128191084137,9.761239578514298e-6,245,-0.023387111516394724 + 0.0im,-0.022605250049187394 + 0.0im,1.0,7.0202278410573744e-6,0.6145803598360796,-0.021715424482516246,Terminated
8,8,0.01,0.45063534301694325,0.24739782555616005,0.19781188917771342,0.1582956378570773,-0.039410605672414854,7.847000327135035e-6,231,-0.024267074829848443 + 0.0im,-0.02345381689008639 + 0.0im,1.0,5.295802135600436e-6,0.6136830139239748,-0.023007002056861178,Terminated
8,8,0.01,0.44688757833140674,0.24696503809294343,0.23879735932461055,0.18023046259108996,-0.040029757364131155,8.37173504494027e-6,228,-0.02399945057649105 + 0.0im,-0.023181241746926918 + 0.0im,1.0,7.033611707837448e-6,0.6135680362725874,-0.02200616096003614,Terminated
8,8,0.01,0.44977006781900963,0.24729023459544178,0.28083525051188,0.20018947161442838,-0.039055961833090715,6.837362814000169e-6,234,-0.023736590214951357 + 0.0im,-0.022947910061405927 + 0.0im,1.0,4.707832749463613e-6,0.6130914016051284,-0.022018277881833467,Terminated
8,8,0.01,0.45089285515346034,0.24741415449308213,0.28464124604850566,0.2021591174853812,-0.03916649805669328,7.343227392932243e-6,233,-0.024344218111437773 + 0.0im,-0.023503573155561383 + 0.0im,1.0,4.7851348036871185e-6,0.6134350272471912,-0.022291947287036866,Terminated
8,8,0.01,0.4514390345123507,0.24749276708547308,0.35593439575027175,0.22755021328200994,-0.04215366855749549,7.329048193287892e-6,217,-0.023727016010032163 + 0.0im,-0.022966969323968963 + 0.0im,1.0,6.240929078821155e-6,0.6131553174636221,-0.022612405220948116,Terminated
8,8,0.01,0.446687457764702,0.2469651394276097,0.37124832760204923,0.2309368492377897,-0.04047294762199957,5.47487314108625e-6,226,-0.023955385120926268 + 0.0im,-0.023139691099969467 + 0.0im,1.0,7.214767924162274e-6,0.6126138263270897,-0.02247994140733078,Terminated
8,8,0.01,0.4579864647751162,0.2480512842334944,0.43657919959201313,0.24296765286801947,-0.040296462037015604,6.38567318049618e-6,227,-0.023120669850569077 + 0.0im,-0.022356216612715845 + 0.0im,1.0,6.144513614898014e-6,0.6131392890758806,-0.021480057514364236,Terminated
8,8,0.01,0.4519889560896324,0.24744081600553636,0.4877432055855327,0.24764292502723767,-0.0414570663187245,4.583312020396354e-6,221,-0.023742066581010725 + 0.0im,-0.022946969180614982 + 0.0im,1.0,5.134002722749759e-6,0.6123816593401121,-0.022084128279224187,Terminated
8,8,0.01,0.44772505024720777,0.2470219835173348,0.5170333526995751,0.24362956870228608,-0.040716845634560135,5.1082609655841025e-6,225,-0.024606179273728702 + 0.0im,-0.02372165510652499 + 0.0im,1.0,5.068358665466367e-6,0.6128989743233024,-0.022821545856768734,Terminated
8,8,0.01,0.4463880394413783,0.24691830813172672,0.5258321642098793,0.24663219518693816,-0.04089091965992315,4.7003588961272395e-6,224,-0.024649924458097775 + 0.0im,-0.023793660694553492 + 0.0im,1.0,6.414259291605005e-6,0.6126311610976761,-0.02308499581155716,Terminated
8,8,0.01,0.31405589577134796,0.21518813579056656,0.3859448923122913,0.2317726867160776,-0.06408638210574752,5.50613475691385e-6,143,-0.04053110104701589 + 0.0im,-0.03849209269894758 + 0.0im,1.0,4.983909573103664e-6,0.6123664746641246,-0.0377139189769857,Terminated
8,8,0.01,0.3153252679358674,0.21570365725669208,0.13100317856540186,0.11377564327223422,-0.06295529639054821,1.026257854967404e-5,145,-0.039087936724093525 + 0.0im,-0.03717909061168983 + 0.0im,1.0,5.593278928207205e-6,0.6131275396180322,-0.036629725409141334,Terminated
8,8,0.01,0.317448317253024,0.21645865158547134,0.15017792429075144,0.12727280504658212,-0.061636115076988254,1.0920608631648525e-5,148,-0.03962416952578578 + 0.0im,-0.03765852362272487 + 0.0im,1.0,6.057776721821127e-6,0.6136942732087193,-0.036778650178037046,Terminated
8,8,0.01,0.3126445684594761,0.21469254366986135,0.16517778782494907,0.13740457603322084,-0.06308824245820505,8.03421554397994e-6,145,-0.04022110722336976 + 0.0im,-0.03819332556504815 + 0.0im,1.0,5.210673607532346e-6,0.612556201620532,-0.03793419925002999,Terminated
8,8,0.01,0.3134549893075021,0.21500184914117582,0.20201640477344002,0.1604484908521442,-0.06393016126396825,7.185626326312056e-6,143,-0.04007197816087731 + 0.0im,-0.038071312211948406 + 0.0im,1.0,5.215938312371806e-6,0.6121475830204086,-0.037647376059752324,Terminated
