N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
3.0,3.0,0.1,0.1,0.001,0.07746028277619446,0.02559218428968437,0.3090963105145485,1.2343739513605072,-0.06703148947634287,0.19803641025988003,47.0,-0.14874493444442383,0.16465376277285423,1.0,2.9696338771736625e-17
3.0,3.0,0.2,0.001,0.1,0.0064810945397410485,0.09147260858691127,0.2020976222661038,0.7725269371862478,-0.06458818198659012,0.19336814860909346,41.0,-0.2533239726645671,0.16390997122403786,1.0,3.0445637168247927e-17
3.0,3.0,0.1,0.2,0.001,0.1516071188380398,0.0334558324067288,1.1408585121684578,4.139321042579207,-0.07128451558250509,0.2060626162580139,71.0,-0.10968039374483599,0.16719648947985075,1.0,5.977023192591131e-17
3.0,3.0,0.1,0.3,0.001,0.3562682642877243,0.04895916593490157,5.426528854656468,0.8059319785944019,-0.07475686035286072,0.203793385345408,227.0,-0.028664821744777136,0.010362038396111046,1.0,3.0503256811241114e-17
3.0,3.0,0.2,0.1,0.1,0.128972849636179,0.043131001163763595,1.0276842667351638,3.748405526822255,-0.07491813329476595,0.22246268657585314,66.0,-0.10889353534953557,0.18439660281124043,1.0,1.583399904202037e-17
3.0,3.0,0.1,0.4,0.001,0.48935808289740523,0.03455326063704275,8.686194056417222,15.440502655976672,-0.05802304795889224,0.1696479199435764,215.0,-0.040008070009404914,0.03942544700060038,1.0,0.07267410379086606
3.0,3.0,0.1,0.5,0.001,0.2447888316510365,0.042505320028746546,1.0864331552581956,4.001713072174841,-0.06742655642770684,0.2006936390998926,71.0,-0.059573833278624255,0.17032291723569545,1.0,5.774331689124303e-17
3.0,3.0,0.2,0.2,0.1,0.07762049332082387,0.08061408714511349,0.20821348286101762,0.793148696211487,-0.06642826911633959,0.19900908903898365,41.0,-0.17193653213604415,0.16997847319979906,1.0,1.6828130907908735e-17
3.0,3.0,0.1,0.001,0.001,1.0113795490582734e-8,0.04437415309770586,0.19556265845410067,0.751669031798661,-0.06722167669298927,0.20158255060604316,41.0,-0.27016945764299705,0.1721779498118373,1.0,2.926649618295804e-17
3.0,3.0,0.1,0.1,0.001,0.48708600435284966,0.032993178605807444,4.751672276653738,15.370621285180716,-0.054589183049096796,0.15236847780759524,131.0,-0.06636698608391692,0.12338047784463428,1.0,0.11600404023345402
3.0,3.0,0.2,0.3,0.1,0.10451592777504948,0.08416803681297566,0.29224947768025267,1.1529839706409206,-0.06338008280385626,0.18761156755989572,46.0,-0.1476408090749303,0.15653327074307272,1.0,3.804309342419976e-17
3.0,3.0,0.1,0.2,0.001,0.05618591911049413,0.03133868819238524,0.19464913136064685,0.759470235780334,-0.06464483909174577,0.1930042584738297,41.0,-0.1906251041203377,0.15917876574634512,1.0,2.8980466550574624e-17
3.0,3.0,0.1,0.3,0.001,0.37305602168382374,0.040659776602490025,9.276527870552645,13.269840285757335,-0.05773478504906144,0.1688511240498997,327.0,-0.026059138658733917,-0.03452243134682722,1.0,0.055570458830585014
3.0,3.0,0.2,0.4,0.1,0.36376503950675876,0.0963693006467207,2.3500972078780644,0.2656252932809404,-0.06510878058822799,0.19147048399814995,351.0,-0.020050078576822603,-0.006384103587346229,1.0,4.077045609280673e-16
3.0,3.0,0.1,0.4,0.001,0.12372565519069921,0.045191383874855225,0.9763803233764454,3.5786182063026866,-0.06856667142159585,0.19926749722370274,68.0,-0.11188814612327547,0.16679023387862452,1.0,3.1396664010711996e-17
3.0,3.0,0.2,0.5,0.1,0.5777051551954695,0.07835558969927743,9.04612305975271,4.103427846200877,-0.06978817167295472,0.17327013973153702,253.0,-0.03537431929875345,0.010971283455941649,1.0,0.06839529305338254
