N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
12,12,0.7999999999999999,0.1,0.2,0.4567470949733167,0.16355737160480305,-0.6380990052148594,-1.570804209295656,-0.00880297190339866,0.11485235589748059,2656,-0.00223701045550545 + 0.0im,0.027987780624281974 + 0.0im,0.9166666666666667,0.02654820650208995
12,12,0.8999999999999999,0.1,0.2,0.4586202541869142,0.17401756234597351,-5.278925528544778,-10.81214621960516,-0.010263336525019758,0.1304399919844598,3501,-0.0011539452495358017 + 0.0im,0.11306339966187068 + 0.0im,0.9166666666666667,0.016724170062040272
12,12,0.0,0.1,0.2,0.7252298208539522,0.0,-0.06740079640072881,-0.12620446893302423,-0.016669744326783444,0.1983310487448626,4080,-0.0011441318565754998 + 0.0im,0.048516268676942795 + 0.0im,1.0,0.0034976238211754766
12,12,0.1,0.1,0.2,0.7521958798950626,0.02539633424750967,-0.22568193384197557,-1.076024529156423,-0.016857771110013825,0.19832913933441151,9294,-3.378956719452112e-5 + 0.0im,0.10823357281041966 + 0.0im,0.75,0.004753841649119287
12,12,0.2,0.1,0.2,0.7854238482397753,0.050194309859978935,-0.14021996457798439,0.039482200046695164,-0.016709227848148184,0.19673947194938757,9761,-0.00031426830329845876 + 0.0im,0.12838968245627982 + 0.0im,0.6666666666666666,0.008219444970395886
12,12,0.30000000000000004,0.1,0.2,0.7134931607835201,0.07463579255450517,0.09697336132922771,0.12391412195076225,-0.016878023982934903,0.20128814135499892,18074,-0.00011063882065078694 + 0.0im,0.04588507761619365 + 0.0im,1.0,0.0004189616747598398
12,12,0.4,0.1,0.2,0.7549542457273724,0.09933821318528455,0.024775123670150615,0.1735122200292853,-0.01647458196022725,0.1955356008299549,8535,-0.00012804864209673764 + 0.0im,0.07001977578131248 + 0.0im,0.9166666666666667,0.006190625633452406
12,12,0.5,0.1,0.2,0.7675516575944322,0.12574877590445016,-0.023931994693647807,-0.021152411260834832,-0.016185417095215513,0.19347833958220192,15391,-0.00016763897616645397 + 0.0im,0.034929479440824925 + 0.0im,1.0,0.0012170697634331918
12,12,0.6,0.1,0.2,0.7165581368517479,0.14524040057732693,-0.20774695626710266,-0.07371732087506808,-0.01661871892977323,0.1986367196276575,5809,-0.0006505370381738259 + 0.0im,0.10193781967764504 + 0.0im,0.75,0.010072671274511155
12,12,0.7,0.1,0.2,0.7832497431860005,0.1782747436792902,0.04342359799101873,0.059812173299076246,-0.015677347195012504,0.18907928039388544,8246,-0.0005488718252423769 + 0.0im,0.04995325056595404 + 0.0im,0.8333333333333334,0.002999691925388083
12,12,0.7999999999999999,0.1,0.2,0.7609964576887192,0.20101559445090209,-0.34807007483303587,-0.2543529216071138,-0.018727943097866503,0.22544715530265227,10291,-0.0004522663334539717 + 0.0im,0.10752910324318554 + 0.0im,0.6666666666666666,0.010657026050399867
12,12,0.8999999999999999,0.1,0.2,0.7326122768740265,0.21968702197335635,-0.12138621624283293,-0.7334223152422686,-0.015377200738319203,0.19087642046766684,12429,-0.00016224169497079953 + 0.0im,0.07043222897693442 + 0.0im,0.6666666666666666,0.005804723396505448
12,12,0.0,0.1,0.2,0.8155552885895319,0.0,-0.002622901993170508,-0.009495278142032796,-0.016722933633670636,0.19986390211876817,12436,-0.0003325771641616827 + 0.0im,0.08350137097995822 + 0.0im,1.0,0.000455122395078403
12,12,0.1,0.1,0.2,0.8437498631967414,0.02644585061797783,-0.013251745300368567,-0.02022871374172156,-0.016686142588210537,0.19945683263633007,14464,-0.00024039237456101792 + 0.0im,0.07925795791744848 + 0.0im,0.9166666666666667,0.0011332856583173695
12,12,0.2,0.1,0.2,0.8252472861052838,0.052160653472853785,-0.010903525712990506,-0.013602926436496857,-0.01671976299291758,0.19868213460398199,16899,-0.00016124402491643006 + 0.0im,0.07350601660041013 + 0.0im,1.0,0.0007662570421771035
12,12,0.30000000000000004,0.1,0.2,0.8385887949611407,0.07983857185151565,-0.02398524555548272,0.527253640270086,-0.016739355434733993,0.19984518268099638,27423,-0.00023672817717883138 + 0.0im,0.08880205851668024 + 0.0im,0.75,0.0014671571428802003
12,12,0.4,0.1,0.2,0.7961140639536824,0.10440998026092722,0.10854234926055958,-0.28208494547919966,-0.016247073413368226,0.19213907651335516,18443,-0.0003187975672679664 + 0.0im,0.09566055647702895 + 0.0im,0.9166666666666667,0.0018270458951742622
12,12,0.5,0.1,0.2,0.7695823822823986,0.12572974459125028,0.028865830806160953,-0.047014221273394524,-0.016731923171464783,0.19904289815702902,8285,-0.0005438579179163164 + 0.0im,0.06610478260028643 + 0.0im,1.0,0.0013818450814317845
12,12,0.6,0.1,0.2,0.8402719344200141,0.15879327012670694,0.09910131785993836,0.13273772230211037,-0.01638589211606288,0.19648451768115194,9711,-0.00036874334856253516 + 0.0im,0.10268830843502266 + 0.0im,0.9166666666666667,0.002947248087588385
12,12,0.7,0.1,0.2,0.7685514079418767,0.17451993404457294,-0.1354466509708451,-0.3054919702729311,-0.01739700199165961,0.20858175362318485,15748,-0.00015551112832834588 + 0.0im,0.12599248724654633 + 0.0im,0.8333333333333334,0.00851280397977063
